,C=O/ M,O=CO/ M,O=CCO/ M,O=C(CO)CO/ M,O=C[C@H](O)CO/ M,OCC(O)CO/ M,OC[C@H](O)[C@H](O)CO/ M,OC[C@@H](O)[C@H](O)CO/ M,O=CC(O)(CO)CO/ M,O=C[C@H](O)[C@H](O)CO/ M,O=C(CO)[C@H](O)CO/ M,OC1COC(O)CO1/ M,O=C[C@@H](O)[C@H](O)CO/ M,O=C(CO)C(O)(CO)CO/ M,O=C([C@H](O)CO)[C@H](O)CO/ M,O=C([C@@H](O)CO)[C@H](O)CO/ M,O=C[C@@](O)(CO)[C@H](O)CO/ M,O=C[C@](O)(CO)[C@H](O)CO/ M,O=C[C@H](O)C(O)(CO)CO/ M,O=C[C@@H](O)[C@H](O)[C@H](O)CO/ M,O=C[C@@H](O)[C@@H](O)[C@H](O)CO/ M,O=C[C@H](O)[C@H](O)[C@H](O)CO/ M,O=C(CO)[C@H](O)[C@H](O)CO/ M,O=C[C@H](O)[C@@H](O)[C@H](O)CO/ M,O=C(CO)[C@@H](O)[C@H](O)CO/ M,OC[C@H](O)C(O)[C@@H](O)CO/ M,OC[C@H](O)[C@H](O)[C@H](O)CO/ M,OC[C@H](O)[C@@H](O)[C@H](O)CO/ M,CCCCCCCCCCCC/ M,O=C(CO)[C@](O)(CO)[C@H](O)CO/ M,O=C(CO)[C@@](O)(CO)[C@H](O)CO/ M,O=C(CO)[C@H](O)C(O)(CO)CO/ M,O=C([C@@H](O)CO)[C@H](O)[C@H](O)CO/ M,O=C([C@@H](O)CO)[C@@H](O)[C@H](O)CO/ M,O=C([C@H](O)CO)[C@H](O)[C@H](O)CO/ M,O=C([C@@H](O)[C@@H](O)CO)[C@H](O)CO/ M,O=C([C@@H](O)[C@H](O)CO)[C@H](O)CO/ M,O=C([C@@H](O)CO)[C@H](O)[C@@H](O)CO/ M,O=C([C@H](O)CO)C(O)(CO)CO/ M,O=C[C@@](O)(CO)[C@@H](O)[C@H](O)CO/ M,O=C[C@](O)(CO)[C@@H](O)[C@H](O)CO/ M,O=C[C@@](O)(CO)[C@H](O)[C@H](O)CO/ M,O=C[C@](O)(CO)[C@H](O)[C@H](O)CO/ M,O=C[C@H](O)[C@](O)(CO)[C@H](O)CO/ M,O=C[C@H](O)[C@@](O)(CO)[C@H](O)CO/ M,O=C[C@@H](O)[C@](O)(CO)[C@H](O)CO/ M,O=C[C@@H](O)[C@@](O)(CO)[C@H](O)CO/ M,O=C[C@H](O)[C@@H](O)C(O)(CO)CO/ M,O=C[C@@H](O)[C@@H](O)C(O)(CO)CO/ M,O=C[C@@](O)(CO)C(O)(CO)CO/ M,O=C[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO/ M,O=C[C@@H](O)[C@H](O)[C@H](O)[C@H](O)CO/ M,O=C(CO)[C@@H](O)[C@H](O)[C@H](O)CO/ M,O=C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO/ M,O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO/ M,O=C[C@H](O)[C@H](O)[C@@H](O)[C@H](O)CO/ M,O=C[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)CO/ M,O=C[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO/ M,O=C(CO)[C@H](O)[C@H](O)[C@H](O)CO/ M,O=C(CO)[C@H](O)[C@@H](O)[C@H](O)CO/ M,O=C(CO)[C@@H](O)[C@@H](O)[C@H](O)CO/ M,O=C[C@@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO/ M,OC(C(O)C(C(CO)O)O)CO/ M,OCC(O)C(O)C(O)C(O)CO/ M,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO/ M,CCCCCCCCCCCCCC/ M,O=CC(O)C(O)C(O)C(O)C(O)CO/ M,O=C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO/ M,OC[C@H](O)[C@@H](O)[C@H](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)CO/ M,OC(=O)C(C)=O/ M,O=CC(=O)O/ M,OO/ M,O/ M,[OH-]/ M,OCC1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O/ M,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O/ M,OC[C@H](O)[C@@](O)(CO)[C@H](O)CO/ M,OC[C@H](O)[C@](O)(CO)[C@H](O)CO/ M,OC[C@H](O)[C@H](O)[C@H](O)[C@@H](O)CO/ M,OC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO/ M,OC[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO/ M,OC[C@H](O)[C@H](O)[C@@H](O)[C@H](O)CO/ M,OC[C@@H](O)C(O)(CO)[C@H](O)CO/ M,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO/ M,OC[C@@H](O)[C@H](O)[C@H](O)[C@H](O)CO/ M,OC[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)CO/ M,OC[C@H](O)[C@H](O)C(O)(CO)CO/ M,OC[C@@H](O)[C@H](O)C(O)(CO)CO/ M,OCC(O)(CO)C(O)(CO)CO/ M,OC[C@H](O)C(O)=C(O)[C@H](O)CO/ M,OC[C@@H](O)C(O)=C(O)[C@H](O)CO/ M,OCC(O)(CO)CO/ M,OC[C@@H](O)C(O)(CO)CO/ M,OCCO/ M,CO/ M,OC=CO/ M,OC=C(O)CO/ M,OC=C(O)[C@H](O)CO/ M,OCC(O)=C(O)CO/ M,OC=C(O)[C@H](O)[C@@H](O)CO/ M,OC=C(O)[C@H](O)[C@H](O)CO/ M,OC=C(O)C(O)(CO)CO/ M,OCC(O)=C(O)[C@H](O)CO/ M,OC=C(O)[C@](O)(CO)[C@@H](O)CO/ M,OC=C(O)[C@](O)(CO)[C@H](O)CO/ M,OC=C(O)[C@H](O)[C@@H](O)[C@@H](O)CO/ M,OC=C(O)[C@H](O)[C@@H](O)[C@H](O)CO/ M,OC=C(O)[C@H](O)[C@H](O)[C@@H](O)CO/ M,OC=C(O)[C@H](O)[C@H](O)[C@H](O)CO/ M,OC=C(O)[C@H](O)C(O)(CO)CO/ M,OCC(O)=C(O)[C@H](O)[C@@H](O)CO/ M,OCC(O)=C(O)[C@H](O)[C@H](O)CO/ M,OCC(O)=C(O)C(O)(CO)CO/ M,CaCl2/ M,
FRN097E,0.19605663423884068,0.0,0.014262428667272287,0.03473748492835215,0.005670825882542053,0.0,0.00047213900000000005,0.000509267,0.028878232333333333,0.0,0.007726791,0.0,4.6330999999999994e-05,0.0,0.0,0.004060451333333333,0.001634237,0.0,0.0,0.0,0.012974358,0.0,0.0,1.25e-06,0.0030976249999999997,0.0,0.0,0.0,0.0,1.0866666666666667e-06,0.0,0.0,0.0,0.005125863333333334,0.0,0.0,0.0,0.0,0.0,4.263333333333334e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003095863333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN097F,0.21472812242743822,0.0,0.0,0.04978205729115859,0.0,0.0,0.0,1.4900000000000001e-05,0.004278845666666667,0.0,0.011510988333333333,0.0,0.0,0.0,0.0,0.00014946566666666666,1.4633333333333334e-06,0.0,0.0,0.0,6.699999999999999e-07,0.0,0.0,3.5333333333333335e-06,0.003998705,0.0,0.0,0.0,0.0,2.1566666666666666e-06,0.0,0.0,0.0,3.4e-06,0.0,0.0,0.0,0.0,0.0,0.00011653633333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004717956666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2866666666666667e-06,3.933333333333333e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN097G,0.21805180327779997,0.0,0.003331815484305368,0.04923060238495444,0.0,0.0,0.0002547043333333333,0.0007472766666666666,0.019106010000000003,1.02e-06,0.012103078999999997,0.0,0.0,0.0,0.0,0.0026174166666666668,0.00012446233333333334,0.0,0.0,0.0,0.012869725666666667,0.0,0.0,0.0,0.002047016333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003323194,0.0,0.0,0.0,0.0,0.0,0.00037811266666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009817426666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4133333333333334e-06,0.0,3.5666666666666663e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN097H,0.2101272797624503,0.0,0.00636572410128815,0.04373842915265167,0.0,0.0,0.0003299856666666667,0.000461972,0.02141108233333333,0.0,0.010341716666666667,0.0,3.610666666666667e-05,0.0,0.0,0.0026277229999999998,0.00037777500000000006,0.0,0.0,0.0,0.012636211000000001,0.0,0.0,0.0,0.0021198740000000003,0.0,2.373333333333333e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.004210263333333334,0.0,0.0,0.0,0.0,0.0,0.00020211566666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006108483333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN097I,0.20662190976872222,0.0,0.009865305812465489,0.040057418850589686,0.0,0.0,0.00040124400000000004,0.00046268666666666666,0.023977191,0.0,0.008305139666666668,0.0,2.8433333333333334e-05,0.0,0.0,0.002961614,0.000786826,0.0,0.0,0.0,0.012453889666666667,0.0,0.0,0.0,0.0027512463333333333,0.0,0.0,0.0,0.0,1.9366666666666666e-06,0.0,0.0,0.0,0.005266284333333334,0.0,0.0,0.0,0.0,0.0,0.00030141866666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005609433333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.000000000000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN097J,0.17413314492503615,0.0,0.010377474614037933,0.0321499573525447,0.005549680810175349,0.0,0.0004262916666666666,0.00038773999999999997,0.02538298933333333,4.6e-07,0.007267807333333333,0.0,1.2866666666666667e-06,0.0,0.0,0.0033204929999999994,0.0011400793333333334,0.0,0.0,0.0,0.012352117000000001,0.0,0.0,0.0,0.003002274333333333,0.0,0.0,0.0,0.0,9.933333333333333e-07,0.0,0.0,0.0,0.005675701333333334,0.0,0.0,0.0,0.0,0.0,0.00018413933333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005046353333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.533333333333334e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN097K,0.21566762893164335,0.0,0.0,0.049785761404900035,0.0,0.0,0.0,4.225333333333334e-05,0.005245321,0.0,0.01247939,0.0,0.0,0.0,0.0,0.00032769866666666666,5.0999999999999995e-06,0.0,0.0,0.0,0.0032958893333333334,0.0,0.0,0.0,0.0015362616666666669,0.0,0.0,9.066666666666666e-07,0.0,2.0400000000000004e-06,0.0,0.0,0.0,9.2e-06,0.0,0.0,0.0,0.0,0.0,0.00037497899999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000923684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8233333333333335e-06,9.100000000000001e-07,7.646666666666667e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN097L,0.21427297675223914,0.0,0.0032799976750705387,0.04802199012328082,0.0,0.0,0.000240478,0.0006463236666666667,0.018071310666666666,0.0,0.011156710333333333,0.0,0.0,0.0,0.0,0.002297162666666667,0.00011111666666666667,0.0,0.0,0.0,0.012186237666666667,0.0,0.0,0.0,0.002250674,0.0,9.9e-07,0.0,0.0,4.02e-06,0.0,0.0,0.0,0.003367074333333333,0.0,0.0,0.0,0.0,0.0,0.00039816266666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008608023333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.636666666666667e-06,9.366666666666668e-07,2.953333333333333e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN097M,0.20892931403042544,0.0,0.006529255078097246,0.04392387973728513,0.0,0.0,0.000374519,0.0004342716666666667,0.02098087833333333,0.0,0.009741019,0.0,3.023333333333333e-05,0.0,0.0,0.0023813876666666667,0.00043287499999999994,0.0,0.0,0.0,0.012705140666666665,0.0,0.0,0.0,0.0027523759999999995,0.0,0.0,0.0,0.0,9.333333333333333e-07,0.0,0.0,0.0,0.005044581333333333,0.0,0.0,0.0,0.0,0.0,0.00037842033333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005468223333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.333333333333333e-06,0.0,1.4666666666666667e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN097N,0.20328913197249096,0.0,0.009846648628875949,0.03949017059095488,0.0,0.0,0.0004455726666666667,0.00031276333333333335,0.022615996,0.0,0.008044492333333332,0.0,0.0,0.0,0.0,0.002524440333333333,0.0008060993333333334,0.0,0.0,0.0,0.012081203333333332,0.0,0.0,0.0,0.002444324333333333,0.0,1.5233333333333335e-06,2.8000000000000003e-06,0.0,1.25e-06,0.0,0.0,0.0,0.0048893976666666665,0.0,0.0,0.0,0.0,0.0,0.000298197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004920103333333333,9.2e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666666e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN097O,0.1945420029382838,0.0,0.011690537569763166,0.03571664379894233,0.00559018894810679,0.0,0.0004427843333333333,0.00030065666666666664,0.023833147,0.0,0.007144879666666666,0.0,4.966666666666666e-05,0.0,0.0,0.0029108656666666666,0.001191247,0.0,0.0,0.0,0.012392138333333335,0.0,0.0,0.0,0.0031615686666666663,0.0,0.0,0.0,0.0,1.2133333333333333e-06,0.0,0.0,0.0,0.005896161333333334,0.0,0.0,0.0,0.0,0.0,0.00020352133333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003027866666666667,8.766666666666666e-07,0.0,3.4233333333333333e-06,0.0,0.0,0.0,0.0,0.0,1.1533333333333334e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN098A,0.1446349077002983,0.0,0.0,0.033981285478974915,0.0,0.0,0.0,0.0,0.0017243463333333332,0.0,0.00839365,0.0,1.9033333333333335e-06,0.0,0.0,1.4433333333333335e-05,1.36e-06,0.0,0.0,0.0,0.00014456833333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4633333333333334e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9939e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004318423333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.983333333333333e-06,0.0,7.300000000000001e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN098B,0.21322893777617355,0.0,0.00230145004051787,0.049576224485787475,0.0,0.0,3.5495e-05,0.0,0.014973582,0.0,0.012093758000000001,0.0,0.0,0.0,0.0,0.0019869510000000003,0.0,0.0,0.0,0.0,0.009084993,0.0,0.0,0.0,0.0014497703333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012472366666666666,0.0,0.0,0.0,0.0,0.0,2.1099999999999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000341769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0133333333333333e-06,1.0466666666666667e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN098C,0.20836381835406492,0.0,0.005894571734717496,0.04460079377751467,0.0,0.0,0.00022285533333333334,0.0,0.018319792,0.0,0.011400011000000002,0.0,0.0,0.0,0.0,0.002966090666666667,0.00012828066666666668,0.0,0.0,0.0,0.011598724333333333,0.0,0.0,0.0,0.0020814536666666664,0.0,0.0,0.0,0.0,1.0333333333333333e-06,0.0,0.0,0.0,0.0028119076666666665,0.0,0.0,0.0,0.0,0.0,1.5666666666666667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030672266666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.086666666666667e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN098D,0.2057514287639678,0.0,0.008229336576625215,0.04183163531185641,0.0,0.0,0.0002722483333333333,0.0,0.019503626333333333,0.0,0.010237276333333333,0.0,0.0,0.0,0.0,0.003247607,0.00032635466666666664,0.0,0.0,0.0,0.012082140666666666,0.0,0.0,0.0,0.002429859333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003490092,0.0,0.0,0.0,0.0,0.0,4.1700000000000004e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003341563333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN098E,0.19959921154950708,0.0,0.01192713813724095,0.037597061883044285,0.005644058900598363,0.0,0.0003333606666666667,0.0,0.020654146333333335,0.0,0.008723921,0.0,0.0,0.0,0.0,0.0032594129999999996,0.000688144,0.0,0.0,0.0,0.011520932999999999,0.0,0.0,0.0,0.0026032943333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003986978666666667,0.0,0.0,0.0,0.0,0.0,4.5666666666666674e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000343184,0.0,0.0,6.8e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN098F,0.21438889665211938,0.0,0.0,0.050744352247977936,0.0,0.0,0.0,0.0,0.0028257,0.0,0.009309985666666666,0.0,0.0,0.0,1.74e-06,7.737766666666667e-05,3.1400000000000004e-06,0.0,1.8133333333333333e-06,0.0,0.0007784100000000001,0.0,0.0,0.0,0.00039739,0.0,0.0,0.0,0.0,1.4933333333333332e-06,0.0,0.0,0.0,1.3699999999999998e-06,0.0,0.0,0.0,0.0,0.0,9.110033333333333e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003540073333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42e-06,1.7133333333333334e-06,3.5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN098G,0.21483809019995614,0.0,0.0022782963721859465,0.048752993969282114,0.0,0.0,3.9630666666666666e-05,7.458266666666667e-05,0.014805385999999999,0.0,0.011277679999999998,0.0,0.0,0.0,0.0,0.0020656936666666667,0.0,0.0,0.0,0.0,0.009884440666666668,0.0,0.0,0.0,0.001985942666666667,1.5766666666666666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018154509999999998,0.0,0.0,0.0,0.0,0.0,0.00012527633333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036585366666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4633333333333334e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN098H,0.20820114810059887,0.0,0.00466372744375074,0.046139282790903735,0.0,0.0,0.00013410366666666667,4.139833333333334e-05,0.015416659333333332,0.0,0.010936217,0.0,0.0,0.0,0.0,0.002028732,0.0,0.0,0.0,0.0,0.009584980333333333,0.0,0.0,0.0,0.002106288333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018975426666666666,0.0,0.0,0.0,0.0,0.0,9.142666666666667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039050866666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.666666666666667e-07,0.0,4.4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
